epoch,N1,N2,N3,R,W
0,0.0004237655670554439,0.0014697392759490224,3.6308871197516518e-06,2.205448045273751e-05,0.998080809789423
1,0.0008818614199350891,0.0007948389565841831,1.1678971698403307e-05,2.2965871541950044e-05,0.9982886547802404
2,0.001340120435219695,0.0002950202594611094,0.0005911300097966058,4.570241054725274e-05,0.9977280268849753
3,0.0009508336166937751,0.00048486636740558315,5.574990505680292e-05,7.406972432990943e-05,0.9984344803865138
4,0.0009974198260771882,0.000446578240171747,4.283001428063684e-05,4.800647490387735e-05,0.9984651654445664
5,0.0017369662598099446,0.00028417645101540636,8.752318166776632e-06,4.008663811303277e-05,0.9979300183328947
6,0.0006028143845954149,0.0009574998582808218,1.2186241939542146e-05,2.7379812792747525e-05,0.9984001197023914
7,0.006630285825548851,0.005186464731941261,5.105020927500109e-05,0.00010527820802038055,0.9880269210252146
8,0.03995920586216749,0.0017869741478297942,1.0943249449284554e-05,0.0005608829527827353,0.9576819937877706
9,0.0033121798778484256,0.0009560606337209513,8.716578389750918e-06,0.00017240537125187715,0.995550637538789
10,0.00524963421794059,0.0011562045516862194,0.0001235721709378356,0.0006641686526013992,0.992806420406834
11,0.0004998931656144103,0.00019348960981154358,2.0396900780210516e-05,7.31975539490419e-05,0.9992130227698449
12,0.0007530857146953233,0.0020058699355589914,0.0002869155150624417,8.014584598916109e-05,0.9968739829886942
13,0.06016331551660347,0.004678160876294963,1.3204288056315343e-05,0.004197633045264178,0.9309476862737811
14,0.027231307352426442,0.005931294628875203,2.9998964218316803e-05,0.004907945771238975,0.9618994532832411
15,0.07495482684761141,0.01128718252158746,7.121595282357425e-05,0.0018071313637039567,0.9118796433142736
16,0.01035530610020822,0.008923698920237347,4.35311856595074e-05,0.0004905842125351413,0.9801868795813597
17,0.028750582729809872,0.08077790440441744,0.0008485050169214885,0.0034171291286968766,0.8862058787201542
18,0.011544566821013055,0.1314850921551665,0.00044317312058731357,0.0013641076476215393,0.8551630602556116
19,0.025370625590748656,0.6946399113065247,0.0028682159765861036,0.0018943116783581545,0.2752269354477824
20,0.00980956425556292,0.6073965160874086,0.00034133488046914474,0.0022769334306299654,0.38017565134592946
21,0.013269464385548086,0.11814020071126731,0.0006739184578707656,0.0015803533925886335,0.8663360630527253
22,0.01889286068406648,0.2770930806059282,0.0004880275120048599,0.003031221594097548,0.700494809603903
23,0.016862146865206398,0.6200156414131587,0.0004200859368047142,0.00467070265339186,0.3580314231314383
24,0.02926519359780024,0.6454833413703579,0.000548617105957987,0.005184452555284151,0.31951839537059984
25,0.032225082963016884,0.7075269924862125,0.0003519759748483082,0.003025930615526147,0.2568700179603962
26,0.011379574055878371,0.6326811434791956,0.003609578533639439,0.0011585769902876227,0.351171126940999
27,0.010069784125661415,0.4196175211426198,0.0004771314266352459,0.0006401685244935317,0.56919539478059
28,0.012921621166190575,0.9254000151070055,0.0060155829549762415,0.0007729795922945522,0.05488980117953297
29,0.019140287480614023,0.9335247196110182,0.0011226171123293273,0.0022448287399813196,0.043967547056057016
30,0.02351333069049071,0.9437859143265902,0.0035334521236638143,0.0013856634593241864,0.027781639399931106
31,0.11512138947140146,0.7426576661847908,0.006223534252458582,0.0032526831002048376,0.13274472699114417
32,0.057360960154953414,0.8556264430042814,0.061956370634852403,0.0013948101694119216,0.023661416036500918
