epoch,N1,N2,N3,R,W
0,0.008437462541164904,0.00034528733710275256,6.235714738432944e-09,5.744588656211281e-05,0.9911597979994554
1,0.029038628777111657,0.0003906075210964637,2.9124677159050436e-05,4.830264276239426e-05,0.9704933363818703
2,0.02277235059556914,0.0007390903303590731,1.2518766280656545e-05,8.659083027603477e-05,0.9763894494775152
3,0.006860755141420828,0.0003296342199936675,1.5786077838059465e-05,1.9616126686978362e-05,0.9927742084340605
4,0.012426213625011272,0.001070530034350987,7.953163240278838e-06,6.038745009694461e-05,0.9864349157273005
5,0.03550345087990316,0.0018583540594643499,2.935572261549786e-05,4.446539985002791e-05,0.9625643739381669
6,0.04923707951145461,0.003505504905568133,0.00010300776866142917,0.0001359981053930533,0.9470184097089227
7,0.05202399600878109,0.0069942360067346086,8.495068364687037e-05,0.00025307769773100155,0.9406437396031065
8,0.2619585514245797,0.011821710325444006,7.188736082142009e-05,0.0008978581081363938,0.7252499927810185
9,0.4651686422061201,0.02308400534243269,3.480791759537188e-05,0.0014810259429102698,0.5102315185909415
10,0.09008171076113869,0.026089742894410958,0.00020321293114219116,0.0010769671170608654,0.8825483662962472
11,0.6303362709444548,0.06148356668687807,0.0001849786082706803,0.004959757923421548,0.30303542583697496
12,0.03340612818472947,0.010882588425356297,0.0003681322415375299,0.00030916108674524626,0.9550339900616315
13,0.05786018402892387,0.01937263844224325,0.0002284647354764038,0.0008653407656879572,0.9216733720276684
14,0.11352567802736625,0.00590381506313356,2.118813546898466e-05,0.0007077252514620148,0.8798415935225692
15,0.13119189708720613,0.03544269428866973,0.00016560084429372056,0.0026874434941418775,0.8305123642856885
16,0.31399770386232756,0.06340438790971535,0.00048786199757966294,0.004387765933535082,0.6177222802968422
17,0.15928245283300604,0.12786399105850124,0.0008592080126932553,0.008578547300540067,0.7034158007952594
18,0.48075961990875904,0.11663011791947564,0.001167736426440992,0.019051744999644116,0.3823907807456802
19,0.36208392904098624,0.15128348820665669,0.0015277896815381322,0.010191560533672518,0.47491323253714646
20,0.13796078253123079,0.10877337749844995,0.0025575729918149875,0.002618805228868956,0.7480894617496353
21,0.3940409812474016,0.0906170053046007,0.0003059101784723397,0.0037810571568152136,0.5112550461127101
22,0.4608220150654878,0.19043872694996375,0.0006589275485483416,0.006186238467421847,0.34189409196857845
23,0.37165612229107514,0.20230230806020758,0.0005950452934914614,0.005655399538032778,0.41979112481719305
24,0.5539772055350052,0.2204212216664573,0.0006449806093652897,0.01096129223269534,0.21399529995647684
25,0.10227203179800792,0.17588501026602293,0.007848539785346385,0.005467623507263013,0.7085267946433598
26,0.2072199867489788,0.22307901129364407,0.0019324520112213388,0.01145815947702626,0.5563103904691296
27,0.15504866982280824,0.23365384146528087,0.00329710411880085,0.013135666316580055,0.5948647182765301
28,0.39114401722498293,0.10175098968019937,0.0005481096194002192,0.019709196259484797,0.4868476872159327
29,0.6563992397202646,0.1939870675521775,0.0011636933084439721,0.019446165972489656,0.12900383344662433
30,0.6968991025467713,0.1872757444838967,0.00042756380535253135,0.016128493660450237,0.0992690955035292
31,0.41842906612391895,0.5018341242069408,0.001953499601235475,0.01184873772680975,0.06593457234109497
32,0.178992460448823,0.09626489859989937,0.0013544046770221788,0.001466446204465228,0.7219217900697903
33,0.6306557555100039,0.13029220247176065,0.0009032272729337039,0.004083876196517203,0.23406493854878452
34,0.7325086867695711,0.22248996317652345,0.00047499536795757194,0.0059929543836520814,0.03853340030229576
35,0.437433432617448,0.13387977450562635,0.000600714951366064,0.0012487790501953175,0.42683729887536426
36,0.42246335744836666,0.4868022378112261,0.0011968994002834676,0.008488886053315953,0.08104861928680773
37,0.44423915468465536,0.1831784940230612,0.0016528716503288285,0.013267048422590707,0.357662431219364
38,0.3767602074441973,0.467422599107766,0.015267807585753823,0.005366487932609009,0.13518289792967386
39,0.19799420908724896,0.6763319334925011,0.017756371586256245,0.01488554124474153,0.09303194458925226
40,0.6559465766321876,0.26801805284657954,0.0025818912757006288,0.018451976172167754,0.055001503073364426
41,0.580380714303889,0.32907649898731484,0.0019603457587717135,0.03163642686008187,0.05694601408994268
42,0.6744801220759762,0.24758958427062697,0.0015473382280531676,0.026973256777334805,0.04940969864800888
43,0.597364545642271,0.3288752484135667,0.0019080283729667436,0.03329445393013574,0.03855772364105975
44,0.37291211234886945,0.5430442535608829,0.004347780062090035,0.042947674631787294,0.03674817939637044
45,0.3592523848004014,0.5040488719240966,0.0030465048083964507,0.10689771389772126,0.026754524569384344
46,0.17400351886704446,0.6937340829032236,0.005580390021903419,0.09563864799420742,0.03104336021362116
47,0.20301597275761674,0.19886635682881446,0.00202001412830934,0.028151813382784607,0.5679458429024749
48,0.6443805267714703,0.14672247818530434,0.0010090792774984593,0.038695296366039376,0.16919261939968766
49,0.5281465926150062,0.3169364902809354,0.003505857410243936,0.03481280382848085,0.11659825586533346
50,0.7802492185479482,0.12879558666657387,0.0010368798233924685,0.01669785108159263,0.07322046388049284
51,0.653730320023008,0.268202499365117,0.0014456590238456585,0.02890043738015986,0.04772108420786954
52,0.652790290366142,0.2323199271190985,0.001424415734776753,0.03963143790215064,0.07383392887783198
53,0.6230662250647453,0.2849567028080659,0.0014628232659746052,0.03188447487160769,0.058629773989606435
54,0.329078416719736,0.484666026360453,0.002813038028029997,0.020310049127803372,0.1631324697639779
55,0.35589134163625635,0.5689527754396076,0.003997795546989792,0.03136205060063707,0.03979603677650901
56,0.7630175392795617,0.14029179017296206,0.0005331777196537099,0.03605741440659614,0.060100078421226305
57,0.3092884383073156,0.6419261758710247,0.002364806278762844,0.02040494340488784,0.026015636138008877
58,0.7104017987613844,0.16683403328226476,0.0010737586303009052,0.02686072900596608,0.09482968032008399
59,0.12867068401289752,0.8528050559932402,0.005977337608455061,0.0031091053198620774,0.009437817065545294
60,0.10702649826867457,0.8465938237427688,0.017466180686524446,0.0048622245907132804,0.024051272711318947
61,0.6486393020536616,0.2902066566934869,0.0008521354303383366,0.012361347143196843,0.0479405586793163
