epoch,N1,N2,N3,R,W
0,0.006292157700600348,0.0004795621792429994,1.7765978819500056e-41,0.0002961953856865272,0.99293208473447
1,0.030822763432441867,0.00168633155809404,2.477933624222641e-41,0.0007065875505383245,0.9667843174589258
2,0.020872606587684646,0.0016292261754925885,1.2787654484463056e-19,0.0005960198705164835,0.9769021473663063
3,0.0013551719513768957,0.00011948564627253387,5.492547207381144e-07,0.00012666848540844708,0.9983981246622213
4,0.06284600153906442,0.0006407659531397663,1.4572745324888404e-06,0.0008856941948551148,0.9356260810384083
5,0.23612656461251041,0.002568236583951876,6.825107078036384e-06,0.0018274374849804752,0.7594709362114792
6,0.1777040027621841,0.0014757528643201733,5.4523887357348045e-06,0.0020308663685880213,0.8187839256161719
7,0.15395822664005582,0.0036833730039544043,7.66065777991797e-06,0.005516468967616432,0.8368342707305934
8,0.049735482876661276,0.01459534347666347,3.662259522020434e-05,0.012813284557796553,0.9228192664936584
9,0.0045237816295104665,0.000377778447050967,4.7230152490166004e-07,0.0007576021242751609,0.9943403654976386
10,0.3491557635618431,0.0028220403385284887,6.112067236880518e-06,0.008216690769170733,0.6397993932632208
11,0.3911194884109807,0.004178465293363325,7.661668125059011e-06,0.02647127116975202,0.578223113457779
12,0.33116937869959884,0.003484717102497861,1.1981891415202735e-05,0.010634534132336046,0.6546993881741521
13,0.24621158427348433,0.009112482517317328,3.241888083528081e-05,0.05624784655117694,0.6883956677771862
14,0.28918944130784074,0.02313630267996472,4.381867688593579e-05,0.04877101006088457,0.638859427274424
15,0.2805194834219501,0.013207125079174702,2.279069215972918e-05,0.03780810143980182,0.6684424993669136
16,0.2783247744883539,0.05619314661018147,5.528855225609093e-05,0.16148756257938823,0.5039392277698203
17,0.0522847796081925,0.012871868435246884,1.5416437562502595e-05,0.037638356905578076,0.8971895786134201
18,0.08424933226123674,0.011302863721427345,1.4706598206035913e-05,0.05444165341944417,0.8499914439996857
19,0.15486785645658513,0.04825706575065394,3.7453409640172385e-05,0.20138614570532615,0.5954514786777947
20,0.05765831759292934,0.013293576778555048,8.300068497423349e-06,0.022808405795526728,0.9062313997644914
21,0.05028977714292394,0.004100164742257632,1.1375562553816337e-05,0.007855976279810505,0.937742706272454
22,0.05558027553986386,0.01637142122290007,4.210197764688884e-06,0.006943335005280047,0.9211007580341912
23,0.5895061005669879,0.015043083617050269,4.313970102793748e-06,0.029945563208526704,0.36550093863733246
24,0.5122082290537666,0.02608702946504124,1.6325512415042317e-05,0.044866523817603754,0.4168218921511734
25,0.35043743239413766,0.051173602644862946,6.782399777867415e-05,0.08655604308481431,0.5117650978784063
26,0.15280973562856245,0.021516728968531892,6.723312264371708e-05,0.08385259937176988,0.7417537029084921
27,0.10140000505361517,0.09107401991616709,0.00014386667853553316,0.04749929087431158,0.7598828174773706
28,0.04274518736358706,0.051980689114041995,8.08597238921125e-05,0.022407515089454003,0.8827857487090248
29,0.4001736200546648,0.24531247001435746,9.652861604241715e-05,0.055512788253184876,0.29890459306175043
30,0.4604899007069806,0.0830595743171196,9.93291308424673e-05,0.08089652805223135,0.37545466779282594
31,0.45009465993186354,0.16073033048107147,5.552071520139259e-05,0.05870069531843073,0.3304187935534329
32,5.4419357380213925e-05,3.494724219959102e-05,2.735774567989996e-06,6.393814178770472e-06,0.9999015038116733
33,0.17361391273898025,0.002524072361489346,2.202231742363617e-06,0.0021292877011567838,0.8217305249666312
34,0.8054875729790595,0.01412152255711701,1.5328526586692538e-05,0.0027277604843303563,0.17764781545290645
35,0.8045757124253028,0.02117586645730719,2.893065942886418e-05,0.002500500569280042,0.1717189898886808
36,0.7619146819105166,0.18394931056247293,0.00018464921820027566,0.018858592676564336,0.035092765632245865
37,0.5779922012495244,0.2847346552590924,0.0003395791927500792,0.07117348828386114,0.06576007601477185
38,0.4315890012590357,0.4992764671485355,0.0011694116710973205,0.0389874058406692,0.02897771408066243
39,0.09866510517868612,0.8640375527777383,0.0007815582666687793,0.02215109757852906,0.0143646861983777
40,0.03308611947926769,0.9600304645087984,0.0002501075358294961,0.004317187830911945,0.002316120645192739
41,0.02973085160195848,0.9640872615169974,0.0005750170141140318,0.0020986672612440444,0.003508202605686137
42,0.08855445365086378,0.8912072463560061,0.0007159511488022492,0.00719718562656771,0.012325163217760135
43,0.02704294100098748,0.9667624341866541,0.0014666553292379352,0.002481280169664115,0.0022466893134563456
44,0.025117725031472405,0.9684959474032562,0.0027378083003829785,0.00115291817136737,0.0024956010935209124
45,0.013707434212363628,0.9745694614580919,0.009494023128394844,0.00037973448357567306,0.0018493467175741338
46,0.03607086400314087,0.9525029968844049,0.006084241161615091,0.0027021960028693203,0.0026397019479697664
47,0.051899453688716894,0.9318692718591556,0.012606118964597365,0.0015298702922598502,0.0020952851952704132
48,0.008635804585062546,0.9652877677048465,0.02415281272516015,0.00023997473072047355,0.0016836402542104402
49,0.01738243652346071,0.9474115880290311,0.032210563037691174,0.00021228757581875793,0.0027831248339980855
50,0.007493209611097267,0.9347475471826935,0.055644940960219436,0.0001144344803368346,0.0019998677656528695
51,0.02240069727455186,0.9349633923040526,0.03955694917589831,0.00027635058202223056,0.0028026106634748624
52,0.004215314268489201,0.8915518924762521,0.10244074478609992,0.00014145667127677837,0.001650591797882139
53,0.01622287057472498,0.9203297931210498,0.059653062761368676,0.0003574253995813013,0.0034368481432753527
54,0.009540747189429506,0.8300132590580764,0.15761058342512285,0.0002657371102769884,0.00256967321709404
55,0.015107545522035325,0.8144090741200398,0.16739408156996013,0.00040391288421399275,0.002685385903750788
56,0.014410770440729668,0.8430970341948726,0.13987283328397765,0.00021247377246625635,0.0024068883079536867
57,0.006836599162976378,0.7255315302454994,0.26351757229747597,0.00010190504599137262,0.004012393248057079
58,0.012271125451275306,0.8160171127740001,0.16785009890796046,0.00028982942086844607,0.003571833445895686
59,0.004032956937537005,0.779694515312864,0.2126672193372061,0.00027320769519482936,0.003332100717198019
60,0.008227226839646872,0.9023542313696842,0.08460853185804237,0.0013859863518576535,0.003424023580769128
61,0.0036302076209682992,0.7400851379009241,0.2527075769765954,0.00040190218335198094,0.0031751753181603645
62,0.23447766852380827,0.6835051862057069,0.020724039218659923,0.006737222367694184,0.05455588368413083
63,0.11015786395366106,0.8290948779981386,0.04856047515274936,0.001582179797731239,0.01060460309771984
64,0.046808066714585185,0.9232457787922801,0.02587930290399437,0.0005360142280944081,0.0035308373610459906
65,0.0087986468847155,0.8922805472748055,0.09439877813512663,0.00012119583983188726,0.004400831865520483
66,0.009746493422225394,0.8976611587594293,0.08980464587404044,0.00013619851031621339,0.002651503433988559
67,0.0025468133426403004,0.8900607636041371,0.10529234160342044,0.00016304974758309993,0.0019370317022189432
68,0.027002901322420964,0.8023442549863515,0.1668747183127947,0.00034719536471147376,0.0034309300137212702
69,0.0014152717042847027,0.5272484086181196,0.46871896357936643,4.1246727446710844e-05,0.002576109370782482
70,0.005283898141703428,0.8078279299428041,0.18383532042361977,0.00015611522171944146,0.0028967362701531273
71,0.001751340601833582,0.8097149523905307,0.18605753953850906,7.379896329643488e-05,0.0024023685058301913
72,0.001243529534630143,0.7867014439582813,0.20940122334782774,6.609935416600393e-05,0.002587703805094709
73,0.000893465742031151,0.7075191242804663,0.2898398676501702,4.766048491186076e-05,0.0016998818424204401
74,0.0014527281931739334,0.7301641757378434,0.2661708973603601,9.824199201538109e-05,0.002113956716607412
75,0.002206266322017444,0.6910210416265301,0.3046547460617824,0.00012363287663076864,0.0019943131130393164
76,0.0011426620732959386,0.2980748017670779,0.6988536727262983,5.339636897050554e-05,0.0018754670643573409
77,0.004577794406596596,0.6481897492158633,0.34453194566949474,0.0003180545429648239,0.002382456165080503
78,0.0004921098611407957,0.2022604612472739,0.7958495607329152,1.2098895734658396e-05,0.001385769262935353
79,0.0008909342150690421,0.374753400044864,0.6228948648768904,2.605881883320811e-05,0.0014347420443434223
80,0.0010658955079485958,0.5102793715702221,0.486922571690183,3.355921552381197e-05,0.0016986020161225389
81,0.003768987118999721,0.5665010862841812,0.4257771979256832,0.00010924050765033269,0.003843488163485678
82,0.001001701107675596,0.4897357319698022,0.5072832586846798,3.383116298046926e-05,0.0019454770748619987
83,0.0011063182835837429,0.5079445909906035,0.4889886572977597,3.630768466980138e-05,0.0019241257433833142
84,0.0026333998831759705,0.6680670102222509,0.3276161501761253,7.501639466445028e-05,0.001608423323783323
85,0.0005867035168460462,0.5202852095416624,0.4776727449972551,3.101048147585188e-05,0.0014243314627606864
86,0.0011303689715478245,0.40313310401841657,0.5930192008054654,4.7264964142707986e-05,0.0026700612404274896
87,0.002694993386159457,0.6240426585560932,0.3710653606564648,6.717461248890502e-05,0.0021298127887936255
88,0.0012127706484279736,0.5663887356500678,0.43063031933447476,3.701052493594377e-05,0.0017311638420936335
89,0.00331833429287476,0.5583987456066972,0.4338098690558663,3.696637161503908e-05,0.004436084672946654
90,0.0006213787776321001,0.5225582326281942,0.47560733072327777,2.0185147620551875e-05,0.0011928727232754534
91,0.0012999890975403706,0.5356193729740181,0.4614263905596828,3.7854928592098696e-05,0.0016163924401666183
92,0.0012047233616037315,0.4830908138541845,0.5140349577496366,4.1359093359968216e-05,0.0016281459412152677
93,0.0006588116017406186,0.44231464953317423,0.5557306156398644,6.205653605531338e-05,0.0012338666891655217
94,0.001058980316671711,0.4345804530945017,0.5631378769160448,6.657549262092983e-05,0.0011561141801608112
95,0.0007925383428757818,0.42159545482376254,0.5762829425520319,6.044052270245261e-05,0.001268623758627417
96,0.00021390421564587976,0.28598493172834333,0.7131490463172647,2.4736055255620275e-05,0.0006273816834904209
97,0.0011272680161922828,0.5684765228829068,0.4292139461547602,0.00014422757573313863,0.0010380353704076432
98,0.0006503085209786991,0.3883710199978118,0.6094030104833073,6.505304076750157e-05,0.0015106079571346083
