epoch,N1,N2,N3,R,W
0,0.0035612691261774645,0.0023587032566521732,2.024463585602581e-05,0.0004722755262603224,0.9935875074550541
1,0.032084410483676495,0.02665755914019975,9.671048338445916e-05,0.002643583577346853,0.9385177363153925
2,0.026463674362874393,0.015850349354221503,6.752250731152896e-05,0.0038317166795977554,0.9537867370959948
3,0.0006460779789092252,0.0023017161150572555,0.0004370305483082452,0.00012035576465867257,0.9964948195930666
4,0.0010583527174531726,0.0003657673378528852,1.3460636282625636e-05,6.398306169441e-05,0.9984984362467169
5,0.000613967001967917,0.0004344911027894136,2.00309871631182e-05,4.7383015699408065e-05,0.9988841278923802
6,0.0005216802649565988,0.00022137756232389763,7.888011079494967e-06,6.899363235039013e-05,0.9991800605292896
7,0.0037672285524294412,0.001591248550532445,2.6041198100738355e-05,0.0004989642320011365,0.9941165174669363
8,0.002206162875091584,0.0017417223524139366,2.0940433062231992e-05,0.00045846989046740785,0.9955727044489648
9,0.014691488076644207,0.015431293946882295,8.195666458542312e-05,0.005418551251278407,0.9643767100606095
10,0.006987308888115927,0.010118388840525468,0.00011756129421957189,0.0006719996450843022,0.9821047413320547
11,0.008792670286894616,0.012061994642155736,4.166689450877463e-05,0.003099473510575159,0.9760041946658656
12,0.007288565066775826,0.02357028966004825,0.0003797073471029783,0.006296219502967108,0.962465218423106
13,0.006123076218006308,0.013193786341652532,7.030904099917313e-05,0.008028257713360116,0.9725845706859819
14,0.030842928282583098,0.016133296756965693,4.9060894088874465e-05,0.0347959714515626,0.9181787426147997
15,0.027221510490145963,0.00792466937170448,9.225634254493655e-05,0.004610385062392168,0.9601511787332124
16,0.03493042139187946,0.005393589868018343,4.4310942376903123e-05,0.0028952327792419285,0.9567364450184833
17,0.00283372457553384,0.0036281005249151283,0.00013358002135466267,0.0006593027811530322,0.9927452920970433
18,0.01033543183170341,0.05531289522121558,0.0018352564499586165,0.011062983367582137,0.9214534331295403
19,0.011726191744490692,0.019030004954326277,0.0001376459819875923,0.0056145833188772885,0.963491574000318
20,0.01544967837360145,0.013661636159367885,5.8344524375439e-05,0.0066695748303462156,0.9641607661123089
21,0.05425682463564537,0.017821595668417515,4.136677435002366e-05,0.010113676789561576,0.9177665361320255
22,0.0757331866158116,0.03621937436423,0.0009690722791290375,0.001144733755945333,0.8859336329848841
23,0.0035826876235742363,0.007234657661617147,0.00013678833374051495,0.0006970499434698012,0.9883488164375983
24,0.00522366002383644,0.009589714147792777,7.581406420626403e-05,0.0010915861797470242,0.9840192255844176
25,0.018281314424022435,0.017607048803812506,6.154027442734955e-05,0.0018514700529276972,0.96219862644481
26,0.07367286549548847,0.04697311122042881,0.0005217111425515413,0.002672040669291682,0.8761602714722395
27,0.020122487315609516,0.06318163517186066,0.0005817036926626045,0.00740259944502933,0.9087115743748378
28,0.026015678872450924,0.07197407395021,0.00033134724083861496,0.008736458984634942,0.8929424409518655
29,0.014483035807123415,0.2780681761449995,0.010454943431996721,0.007161768250083844,0.6898320763657965
30,0.042750944773961186,0.10576568890659392,0.001060907604881192,0.010981295617193158,0.8394411630973705
31,0.1676246724107458,0.30215542324195316,0.0023424034907672388,0.03342004810272258,0.4944574527538113
32,0.08026736411389365,0.23735573252126885,0.01838365140122113,0.01710939319710445,0.646883858766512
33,0.03716943594589484,0.1475815367227475,0.0030089850327882353,0.009078333946904975,0.8031617083516646
34,0.16627523730057328,0.345667734840078,0.0006176494760154294,0.061905071161160265,0.4255343072221731
35,0.03293691847918281,0.11705522046385385,0.003921319916201536,0.007894233169900075,0.8381923079708617
36,0.1444723551961196,0.10408432573779926,0.00021985388684473794,0.03370240371465922,0.7175210614645773
37,0.05678378813493987,0.11125204972721661,0.0020422390030286324,0.009396027485007372,0.8205258956498074
38,0.004934913554118785,0.007026995092984581,0.0002899557494460158,0.00290558928100666,0.984842546322444
39,0.3424988666849741,0.06498346771856886,0.00020589827946879653,0.043241809116522596,0.5490699582004656
40,0.2235910569119617,0.07562779179215878,0.00026629099099625833,0.01741282610565214,0.6831020341992311
41,0.4217934143449363,0.10501138800497582,0.009820639696199875,0.023912640059734553,0.4394619178941535
42,0.1356570477576645,0.6027718486523688,0.01301698635999546,0.010811607360049574,0.23774250986992168
43,0.2080158181499627,0.12156823135867063,0.0004290794195938749,0.09987908265164261,0.5701077884201302
44,0.07744938829308347,0.294697155046594,0.004356617579824875,0.03697656702030364,0.5865202720601941
45,0.33866951273096685,0.08466157236171037,0.0007133475933951166,0.012765127295341763,0.5631904400185859
46,0.10328214688938026,0.3571198340367159,0.002297565462753373,0.013872132425351943,0.5234283211857985
47,0.13013627010982393,0.37008189361315946,0.010770836295405305,0.014888097737047381,0.47412290224456394
48,0.09889208092990089,0.6942672296814418,0.0029230757071922486,0.006223570693817641,0.1976940429876475
49,0.2397825422332176,0.467945630249721,0.003262343832340307,0.027193051325544008,0.26181643235917695
50,0.0998673022321998,0.2900392648028369,0.012253496780641552,0.012027982619137215,0.5858119535651845
51,0.08781753878750811,0.7943846627466118,0.01106358403827873,0.007858028305604624,0.09887618612199663
52,0.12195427467272169,0.6216408844706544,0.024471866167359302,0.017953568345258446,0.21397940634400614
53,0.055845347298993986,0.7614502574499803,0.07632110180303242,0.005497780943362873,0.10088551250463036
54,0.05833666502747025,0.7695266160788389,0.03285195077709034,0.018308223984396344,0.12097654413220393
55,0.01638819276888783,0.5397597171882323,0.3941582091805594,0.003556820536200116,0.046137060326120374
56,0.35225098966374807,0.43727115991340304,0.0017362628014319153,0.05355756549773822,0.1551840221236787
57,0.17742942826293948,0.6978290545406391,0.007485455879791917,0.002211232046333535,0.11504482927029598
58,0.20565530592652972,0.6278831499223866,0.028040268288437267,0.0011349812478035255,0.13728629461484287
59,0.0702008944038458,0.8824053554487784,0.03444267310312673,0.00022595236729904594,0.012725124676949957
60,0.0391887366188,0.9121383992253536,0.04179663981868937,0.00012663125252839141,0.006749593084628451
61,0.01889331689710721,0.8839264089218551,0.08929363784993985,0.00029767049229143986,0.007588965838806275
62,0.006396945740453166,0.6690299539979607,0.32004893788396016,0.00010988858659996376,0.004414273791026048
63,0.0035650656160070315,0.540267778436127,0.4526586717866009,5.928724102698838e-05,0.0034491969202381026
64,0.0009311749492320802,0.16998673346688534,0.8278551649747525,3.557134714066505e-05,0.001191355261989242
65,0.003940040019197211,0.3335897444588575,0.6593397712260257,0.00015910134907073053,0.002971342946848947
66,0.0014737213975937104,0.11172930646220797,0.880077366641448,7.536535231934302e-05,0.006644240146431045
67,0.009853117892132715,0.2898164868000024,0.6581677644883792,0.0001308024631725892,0.04203182835631317
68,0.02254250978557954,0.4320802829727631,0.5360648120302876,0.00017120931015480537,0.009141185901215034
69,0.0059233353097608195,0.1827244480260146,0.8056005351942477,6.769496759073226e-05,0.005683986502386217
70,0.0029933078713341088,0.07575861117218141,0.9187275055090954,9.10062777687628e-05,0.0024295691696204877
71,0.00129660538044563,0.090007414687394,0.906320367113551,0.0001404206718856861,0.002235192146723396
72,0.0071271681887125375,0.2377258652668204,0.7406504860492046,0.00081054516276222,0.013685935332500449
73,0.004547600698968232,0.4305478096150893,0.5589235850852228,0.0002894511262140379,0.005691553474505597
74,0.011012759122159835,0.5224066389380734,0.4578475701244126,0.0003313406318060859,0.008401691183548055
75,0.006799593760864486,0.4221130995758601,0.5694671699254792,9.551814589427465e-05,0.0015246185919019855
76,0.02210242919259777,0.5594097154445696,0.4085812084371893,0.00010038983929447871,0.009806257086348837
77,0.004786839612146304,0.3272092294586238,0.6662077139280426,4.18563539433237e-05,0.0017543606472439455
78,0.0014241014090061836,0.24233553871854105,0.7551483438938068,3.810509880819356e-05,0.0010539108798377989
79,0.0007130661648813712,0.10246966763793854,0.8958097791797597,1.627622025109947e-05,0.0009912107971694352
80,0.0005232037828049654,0.1595131844744164,0.8384960283101501,4.86701067675392e-05,0.0014189133258609887
81,0.0002798648650302377,0.03319402715466259,0.9655927707615783,3.55222129269109e-05,0.0008978150058017452
82,0.000466925183086792,0.023232789334045167,0.9746789143050291,2.5567279427832185e-05,0.0015958038984111465
83,0.0003417442139726467,0.02141464882411971,0.9766208558156798,2.789845174574062e-05,0.0015948526944820772
84,0.0003150290336452102,0.014604735805408465,0.9839025044384522,3.8372339330245114e-05,0.0011393583831638314
85,0.005036721001559566,0.10698859572041375,0.8766068609233176,0.0002680468890075447,0.01109977546570149
86,0.009340478100443823,0.22155930454705827,0.7588858757148814,0.0003214574702943402,0.009892884167322036
87,0.005078322921303117,0.12144212409195748,0.8713266686880319,0.0001342408204647123,0.0020186434782427597
88,0.014382934067420885,0.39607786368459896,0.5855847281467809,0.00014868658718360418,0.003805787514015762
89,0.0024009464385104924,0.16474868960009223,0.8312324045223665,9.174944088854544e-05,0.0015262099981423014
90,0.0010922642601814167,0.10732777975221526,0.890214395807568,3.965633516042318e-05,0.0013259038448749517
91,0.0009876662001373016,0.09764292317388154,0.8994881613542582,2.6866828547479137e-05,0.001854382443175486
92,0.0004465711748888583,0.01799674232815282,0.9806305998225813,9.79299945188713e-06,0.0009162936749251551
93,0.0002865034992614533,0.01734496901168624,0.9816060676203122,1.218334621386239e-05,0.0007502765225262959
94,0.00011427704452443332,0.006714365822685188,0.9920165308933483,4.072141080952941e-06,0.0011507540983612449
95,2.4597800682471488e-05,0.0027259954870498013,0.9968630612181031,2.0187328035234345e-06,0.0003843267613612518
96,3.223935575561445e-05,0.004131274106040512,0.995018989802589,1.153120316482393e-05,0.0008059655324500902
97,1.7794347546648686e-05,0.0016093243943830948,0.998237886910959,1.2990233398953037e-06,0.00013369532377119285
98,1.5412493099652816e-05,0.0016454158916830496,0.9979560522178843,3.7393399194423926e-06,0.00037938005741354355
99,4.0498150838349844e-05,0.005082242112079743,0.9942917907177813,7.39219241537918e-06,0.0005780768268854829
100,8.440950803909351e-05,0.003506872933433745,0.996033271003979,2.0820189687231124e-06,0.0003733645355796101
101,2.573522412591752e-05,0.0013389253202329282,0.9984419680228819,2.8051487329278647e-06,0.000190566284026158
102,6.446083251182845e-05,0.0035105767018110213,0.9960979569242244,3.822161762323772e-06,0.00032318337969045844
103,0.00016206269005142232,0.004606182054238297,0.9948122488290025,3.75795542527739e-05,0.00038192687245481785
104,0.00013360705928018202,0.005271521278537352,0.994013137874303,1.8362416284765205e-05,0.0005633713715946654
105,0.009269422343078189,0.076733973766838,0.8621898895379239,0.00020583358447930493,0.051600880767680726
106,0.010579135500968728,0.05414207848197097,0.9325725519939098,0.0002431835106248921,0.002463050512525598
107,0.020097412642269098,0.08716399484591476,0.8819349319103769,0.000524402804132976,0.010279257797306287
108,0.032391265822971714,0.34144411427505444,0.6089646858762798,0.0005291553295174564,0.016670778696176423
109,0.023550975428236153,0.44069466417992803,0.5071126965156908,0.0012990053929503027,0.027342658483194778
110,0.02463961143104943,0.8770308610104826,0.06228086561667818,0.000895720153299511,0.03515294178849034
111,0.016550314796116426,0.501723407795681,0.4717465671615682,0.0004515209722311424,0.009528189274403142
112,0.016570127950613127,0.6071327038054707,0.3615816734294258,0.002628917000609506,0.012086577813880933
113,0.008454361619843526,0.4248879876708866,0.5634200220809847,0.00039934014241917187,0.0028382884858660427
114,0.0013770100615428736,0.13332176952939392,0.8644519932202891,0.00016225278565324666,0.0006869744031209455
115,0.004785874997745791,0.17568033963872115,0.8180726075268141,0.00017606633332280632,0.0012851115033961223
116,0.0014683766674902568,0.14236463720084544,0.8549629469546555,8.979855267065705e-05,0.0011142406243380533
117,0.001961583415265388,0.1465074579842222,0.8500298155556797,0.0002171497767493162,0.001283993268083293
118,0.0012447579198156464,0.132976131460742,0.8643904018836104,7.136800464792155e-05,0.0013173407311841
119,0.0006820643683561003,0.04591552095618825,0.9525575253708125,1.2369716960743175e-05,0.0008325195876823021
120,0.0005011115065573831,0.06522862387672552,0.933189826418752,1.8344071927960623e-05,0.0010620941260370501
121,0.00016474661500039895,0.035368135466336326,0.9637576496028079,1.3713720606143147e-05,0.0006957545952493155
122,0.00027780470873893927,0.016475358514860768,0.9821715716041152,1.3853265219293218e-05,0.001061411907065814
123,0.00015866004474604202,0.013976340766761136,0.9850685243099041,5.2075293695123014e-06,0.0007912673492192769
124,8.434836054879897e-05,0.008951704892017376,0.9906641082193054,5.807168082692302e-06,0.00029403136004589625
125,3.6843222258442736e-05,0.0034754033834541015,0.9961140998844172,5.704434916614519e-06,0.00036794907495351476
