epoch,N1,N2,N3,R,W
0,0.000771675539555115,0.0010189439601995763,0.0005553163356585693,0.00012610460955383363,0.997527959555033
1,0.00027933854817177004,0.0005428689856138852,0.0005510619814782059,9.630249459010697e-06,0.998617100235277
2,0.0001954301861206916,0.00014764191158747015,0.00022105175626242993,2.9545968102236637e-05,0.9994063301779271
3,0.00014745561431400462,0.00012156295469404044,0.00028000438447140126,2.758971239981139e-05,0.9994233873341206
4,0.0011296320619448585,0.00023825858294464742,1.0771451820091527e-05,0.0010349854451605232,0.9975863524581299
5,0.000401167967773328,0.00017812269151971856,0.00031693606459711485,8.804553038332713e-06,0.9990949687230716
6,0.0013051775590948902,0.0006564284528389242,0.0005482935449202268,2.16319621535621e-05,0.9974684684809925
7,0.0019537772046986455,0.0007423323478205399,0.0011053149212560548,6.707105355577527e-05,0.996131504472669
8,0.0011441859710569842,0.001979643195107133,0.0007451156418949006,4.3377042842616514e-05,0.9960876781490984
9,0.01412474664031868,0.004001569215747298,0.0017911524050755825,8.882343731881354e-05,0.9799937083015396
10,0.0031871002536852672,0.003341619852530617,0.0029950378890879416,9.72028317966385e-05,0.9903790391728996
11,0.0022102641283336063,0.002856472769719287,0.0018442010563140597,7.989700858130554e-05,0.9930091650370518
12,0.006536308823121536,0.007716469340332906,0.003788892074192988,0.00013772063801294977,0.9818206091243395
13,0.016219675702753265,0.01715823804563264,0.003375195420097537,0.00023058189905094921,0.9630163089324656
14,0.017478129239827476,0.03285640468337375,0.0064001941604698255,0.0003350993548317575,0.9429301725614971
15,0.020418135006803735,0.03670027067906824,0.009642293330344127,0.00037392304256561067,0.9328653779412183
16,0.050244076375951616,0.03077063693958034,0.009314098661854616,0.000676222493355937,0.9089949655292574
17,0.07321805248635661,0.061239726358541954,0.035253059406754515,0.0007421505189580236,0.829547011229389
18,0.05371368569816489,0.05874306694621349,0.01149794248920782,0.0011950420603513221,0.8748502628060625
19,0.09615806453804586,0.07154695069632447,0.008397553269836405,0.0011098662148836056,0.8227875652809097
20,0.06583273390084697,0.08026496549308228,0.060008656007871794,0.006691359781162066,0.7872022848170369
21,0.2321325262584656,0.0988474489722307,0.028813609470810086,0.017094587461735564,0.6231118278367581
22,0.09633115094332169,0.07566102338650368,0.0438325285575574,0.006957021541232737,0.7772182755713845
23,0.06377243135823121,0.06103578968206938,0.04651835941574541,0.005424127405323991,0.82324929213863
24,0.07551400479962941,0.10630402516071294,0.011451492632127169,0.010096632501143864,0.7966338449063867
25,0.09459484948369214,0.2047586064207859,0.10379933159858895,0.01398096117133306,0.5828662513255999
26,0.04757858173716593,0.11002236911220523,0.06094047420006514,0.012019640497419284,0.7694389344531444
27,0.09618694633597388,0.3056788207989771,0.04751984508772314,0.017303489345757914,0.5333108984315679
28,0.13880374838338153,0.5227408331242048,0.09415815740674129,0.019636698543190157,0.2246605625424821
29,0.15958188568092277,0.40750894038028296,0.049577565135945925,0.01683454838917452,0.36649706041367386
30,0.20132981461423524,0.6268267416999106,0.0463246941494672,0.00960806008356856,0.11591068945281857
31,0.09885190934052274,0.713786662465307,0.05856561724795471,0.0025082405177756007,0.12628757042843974
32,0.07273330475416781,0.8818309544204592,0.031019113532834642,0.0005145061686947459,0.013902121123843583
33,0.04564576821105575,0.8179453709627568,0.05679617551874484,0.0020922712511786683,0.07752041405626402
34,0.13372605532119594,0.8159841712094055,0.03043141715812957,0.00047359016109982323,0.01938476615016925
35,0.011913659453775286,0.8670957671851087,0.10846725697376006,0.0004010346538129161,0.012122281733542935
36,0.029513829671863077,0.8765804135440628,0.08751540326557083,0.00044583571266386163,0.005944517805839322
37,0.019387333466441337,0.8619859720366548,0.10543884452373235,0.00047991399030575336,0.012707935982865733
38,0.05629149192105669,0.8826525097505307,0.05046794832394004,0.0005376359326498361,0.010050414071822644
39,0.013256506906065661,0.7877257356506081,0.17903482161937256,0.000344018192496878,0.019638917631456632
40,0.09529283108464177,0.7738032265476291,0.10033810802420022,0.0009531046667063672,0.02961272967682271
41,0.029059096471900886,0.7608820462242797,0.17944353516277356,0.0002684975452978661,0.03034682459574823
42,0.11869413757248336,0.7309186065820628,0.11202465495801792,0.000981486699552891,0.03738111418788316
43,0.04642201558656982,0.7419964278331056,0.18161979834781972,0.00032168778692853554,0.029640070445576285
44,0.11032085266747589,0.6463254706124015,0.19495415824441206,0.0005314981315437163,0.04786802034416693
45,0.03817556631163139,0.7079150593287789,0.21088100322657338,0.0002484987330340338,0.04277987239998227
46,0.03010501936857423,0.7250987089044433,0.21994054458719667,0.00015873738206800844,0.02469698975771782
47,0.03234867145415061,0.6018716291887694,0.3375544266536951,0.000323867908509234,0.027901404794875632
48,0.07565112072780783,0.6583166585398621,0.20596029776349783,0.0009150316545140354,0.05915689131431818
49,0.022156358974435107,0.5617361489964479,0.3926261054178596,0.00017035948672628775,0.023311027124531144
50,0.06145298409002986,0.711861778205771,0.18643356436732084,0.001179380386944602,0.03907229294993367
51,0.039261453440563115,0.5461399881260893,0.394671360693521,0.0011939577990237307,0.018733239940802802
52,0.01830157246410842,0.22605166951642086,0.7407399495630235,0.00047921504463785994,0.014427593411809403
53,0.025877759459510007,0.4154539294118322,0.5486265602260806,0.0011345460727837824,0.008907204829793474
54,0.015573621510961864,0.2740943823128261,0.6980396729472357,0.0007932342288985756,0.011499089000077857
55,0.01532090666747012,0.4095441057113483,0.564703038012766,0.0007356274165238107,0.009696322191891803
56,0.00400773650214832,0.1568889352070366,0.836052617881853,0.0001269070843413766,0.0029238033246206255
57,0.0008512001249247302,0.14319093756179077,0.8542712352343215,3.057079478371662e-05,0.0016560562841791706
58,0.012169583801870748,0.2306435702920135,0.7419150787112432,0.0011176686260921424,0.014154098568780606
59,0.021572908573281216,0.45707906524002,0.5038730552636554,0.001297117208373784,0.016177853714669368
60,0.030284341759673924,0.5731238947502595,0.3723356489664873,0.0018346829877297316,0.022421431535849422
61,0.0018759843753897918,0.13620025763568247,0.8540200112917018,0.00020406358731693455,0.007699683109909096
62,0.031546787347731295,0.590918050742556,0.35911138035295603,0.002371367637850443,0.016052413918906043
63,0.05659804732066499,0.5788875057887929,0.3119866519417924,0.0037892369440148885,0.048738558004734873
64,0.038216938353503246,0.37317000077435214,0.5572986852906704,0.0024876109963743766,0.02882676458509984
65,0.04127098290545976,0.07491077193782004,0.04210509067811565,0.000490306507607863,0.8412228479709966
66,0.07947078068896694,0.0981570016114785,0.023327919035898592,0.0006110240375887645,0.7984332746260673
67,0.2668932699268927,0.39920674535280776,0.11446828806624172,0.001273703171027497,0.21815799348303033
68,0.4036098153407233,0.4254086419297305,0.05047583321444038,0.0007601197646553315,0.1197455897504504
69,0.2076673620952204,0.6227578375152523,0.05442837889139804,0.0023226680356685735,0.11282375346246062
70,0.10986561782393801,0.5856027374607232,0.16790334513696442,0.003714246536821516,0.13291405304155274
71,0.06390569683507732,0.43602274501269817,0.25867491430119666,0.004155013370710006,0.23724163048031796
72,0.01763154203446323,0.17823196339288813,0.7198274024942061,0.001481547591985188,0.08282754448645749
73,0.005793724768234803,0.048927692877757195,0.8982299862996516,0.0002479861258194266,0.0468006099285371
74,0.0059850540234222755,0.07864175143752236,0.8825998930388416,0.0002517153676217795,0.03252158613259221
75,0.017541262832404973,0.1710741267824366,0.776371044834799,0.0003627190929396812,0.0346508464574197
76,0.009777687754929223,0.13441910100007814,0.8253094649918714,0.0004462134991896214,0.030047532753931624
77,0.011870416015746585,0.11806151658342004,0.8367922336980338,0.0004462315255558512,0.032829602177243754
