epoch,N1,N2,N3,R,W
0,0.0620306320386517,0.11683609330147149,0.0007344936761042752,0.040452489994627416,0.779946290989145
1,0.06104315364739581,0.05316032488222136,0.00013821068245313116,0.04121228340415131,0.8444460273837784
2,0.04299860573611076,0.03869002978597581,0.00011799974807700095,0.018998731254637215,0.8991946334751992
3,0.00289756755840099,0.00040495829151121574,4.528451592439777e-06,0.0004368066396301106,0.9962561390588651
4,0.06571226206677269,0.00390379241388092,1.3298495000614732e-05,0.0004766624115962892,0.9298939846127494
5,0.018955780357380658,0.0002970607183921144,1.4537397961827927e-05,4.1844645321491144e-05,0.980690776880944
6,0.05098244944825217,0.0008872157486234023,2.9008297451906856e-05,0.00019528824981473523,0.9479060382558578
7,0.4281027616507124,0.001804698530577939,1.9889808013423713e-05,0.0004299299344085315,0.5696427200762877
8,0.2353362901887894,0.0037627736160564737,1.9391629296086023e-05,0.0004997508373370099,0.760381793728521
9,0.5415651609924379,0.0022760026925627815,1.2432121166581492e-05,0.0006123370576873816,0.4555340671361453
10,0.41675081514926304,0.04386973665222202,3.529993465405265e-05,0.002265259981474275,0.5370788882823866
11,0.052685768830769024,0.012831664954746908,1.1177584531249526e-05,0.0003986740057919869,0.9340727146241609
12,0.27928570997445806,0.043521181550205124,4.8598297104746456e-05,0.004132640151323651,0.6730118700269083
13,0.1247805604904873,0.026655308018009322,3.532667253907144e-05,0.0031040294539805163,0.8454247753649838
14,0.04869580047995616,0.0022966900159454556,7.979796837349667e-06,9.346252722696011e-05,0.948906067180034
15,0.23819752201801153,0.013210019686688404,3.181689818244767e-05,0.0020734604220377898,0.7464871809750798
16,0.1782113463834906,0.025199223918783605,2.48232162999175e-05,0.0005482551673168844,0.796016351314109
17,0.04627953584973346,0.0019239281418082924,7.460132555629573e-06,0.00020068149469291955,0.9515883943812098
18,0.05192816536827513,0.005023188376805881,1.4770252212462301e-05,0.00014565068266719615,0.9428882253200392
19,0.0016010989611286248,0.0004554614905960169,6.214676337913372e-05,3.672456480048205e-05,0.9978445682200957
20,0.18606690983680138,0.007172647899696842,3.0271380112003944e-05,0.00034344283540899584,0.8063867280479807
21,0.7493321848220622,0.05266964062301016,0.0002205741822974782,0.00044671149079388765,0.19733088888183623
22,0.8403032852367687,0.04019198915605836,0.00044225477399816265,0.0006693147163033492,0.11839315611687155
23,0.17967202349345482,0.7335060505898904,0.001168224291311595,0.0026713558178471566,0.08298234580749587
24,0.027271859524976717,0.9311845591077139,0.009951893531651804,0.001572023919846555,0.03001966391581097
25,0.07093883488427197,0.8822352513568104,0.00436879848443707,0.009723857411935601,0.03273325786254507
26,0.10988408040325617,0.8413874971283017,0.0057689577863167165,0.009941544191935697,0.033017920490189645
27,0.010574556521460004,0.9814625839662804,0.0025486640250996498,0.0006467617334165409,0.004767433753743428
28,0.04363094908543804,0.9457360592342144,0.0045583869905388595,0.00031798637239737165,0.0057566183174111605
